predicted_x	predicted_y	predicted_ax	predicted_ay	measured_x	measured_y	actual_x	actual_y	actual_ax	actual_ay
7.42757	-5.43445	1.21578	-2.68702	7.46174	-5.44979	7.45	-5.45	0.999999	-3
7.49446	-5.58229	1.21578	-2.68702	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
7.60425	-5.69751	1.32848	-2.60132	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
7.67728	-5.8405	1.32848	-2.60132	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
7.75138	-5.97242	1.3313	-2.57222	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
7.82455	-6.11378	1.3313	-2.57222	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
7.92088	-6.21107	1.39212	-2.45655	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
7.99058	-6.33406	1.39212	-2.45655	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
8.0981	-6.4525	1.49152	-2.44459	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
8.18013	-6.58695	1.49152	-2.44459	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
8.25809	-6.69035	1.48082	-2.36301	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
8.33959	-6.8204	1.48082	-2.36301	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
8.39189	-6.94903	1.40415	-2.35924	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
8.46908	-7.07871	1.40415	-2.35924	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
8.54644	-7.22584	1.40462	-2.40503	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
8.62358	-7.35793	1.40462	-2.40503	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
8.72118	-7.46504	1.45831	-2.33948	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
8.79427	-7.58229	1.45831	-2.33948	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
8.85984	-7.72268	1.43856	-2.4003	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
8.93896	-7.85469	1.43856	-2.4003	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
8.98674	-8.02344	1.35624	-2.49681	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
9.0613	-8.1607	1.35624	-2.49681	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
9.0846	-8.27039	1.22166	-2.42441	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
9.15173	-8.40361	1.22166	-2.42441	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
9.19419	-8.53516	1.15689	-2.42003	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
9.25786	-8.66836	1.15689	-2.42003	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
9.33445	-8.825	1.19078	-2.48155	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
9.39986	-8.96132	1.19078	-2.48155	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
9.46002	-9.12606	1.177	-2.55617	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
9.51899	-9.25414	1.177	-2.55617	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
9.57452	-9.41195	1.16794	-2.63431	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
9.6387	-9.5567	1.16794	-2.63431	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
9.67814	-9.6875	1.10298	-2.59766	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
9.73873	-9.8302	1.10298	-2.59766	9.63311	-9.79216	9.65	-9.8	0	-2.73054
9.73319	-9.96666	0.929315	-2.58127	9.64842	-9.95866	9.65	-9.95	0	-2.73053
9.77974	-10.096	0.929315	-2.58127	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
9.79437	-10.2351	0.845403	-2.60716	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
9.84083	-10.3784	0.845403	-2.60716	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
9.87688	-10.5288	0.818053	-2.62601	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
9.92187	-10.6733	0.818053	-2.62601	9.8617	-10.6917	9.85	-10.7	0	-2.72718
9.91427	-10.8339	0.679947	-2.66853	9.84674	-10.8547	9.85	-10.85	0	-2.72715
9.95171	-10.9809	0.679947	-2.66853	9.75887	-10.887	9.85	-11	0	-2.72395
9.93425	-11.1353	0.535843	-2.68816	9.86442	-11.1448	9.85	-11.15	0	-2.72395
9.96368	-11.2829	0.535843	-2.68816	9.87245	-11.316	9.85	-11.3	0	-2.73074
9.93015	-11.4376	0.3706	-2.70644	9.85036	-11.4464	9.85	-11.45	0	-2.73075
9.95056	-11.5866	0.3706	-2.70644	9.93142	-11.6783	9.85	-11.6	0	-2.72396
9.90944	-11.7347	0.209148	-2.70407	9.83174	-11.7336	9.85	-11.75	0	-2.72396
9.91989	-11.8699	0.209148	-2.70407	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
9.85438	-12.0246	0.00950741	-2.75548	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
9.85491	-12.1761	0.00950741	-2.75548	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
9.72482	-12.2865	-0.333611	-2.64711	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
9.70649	-12.4319	-0.333611	-2.64711	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
9.53632	-12.5691	-0.732331	-2.62572	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
9.49968	-12.7005	-0.732331	-2.62572	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
9.33555	-12.7971	-1.06751	-2.53446	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
9.27684	-12.9365	-1.06751	-2.53446	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
9.10582	-13.018	-1.36257	-2.38247	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
9.03094	-13.149	-1.36257	-2.38247	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
8.82393	-13.1768	-1.70949	-2.11178	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
8.73845	-13.2824	-1.70949	-2.11178	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
8.52092	-13.324	-2.05665	-1.94356	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
8.41798	-13.4213	-2.05665	-1.94356	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
8.24841	-13.3629	-2.23191	-1.53394	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
8.12578	-13.4471	-2.23191	-1.53394	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
7.93861	-13.4118	-2.40151	-1.21951	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
7.80628	-13.479	-2.40151	-1.21951	7.57824	-13.1345	7.65	-13.25	-3.62957	0
7.57815	-13.4141	-2.65307	-0.872768	7.45422	-13.2433	7.45	-13.25	-3.62953	0
7.43238	-13.4621	-2.65307	-0.872768	7.33241	-13.2718	7.3	-13.25	-2.7301	0
7.21862	-13.3903	-2.83155	-0.558522	7.13166	-13.2372	7.15	-13.25	-2.73007	0
7.06287	-13.421	-2.83155	-0.558522	6.97467	-13.1643	7	-13.25	-2.72703	0
6.8813	-13.3587	-2.89929	-0.314182	6.84852	-13.2404	6.85	-13.25	-2.727	0
6.72185	-13.3759	-2.89929	-0.314182	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
6.55969	-13.2896	-2.9064	-0.0421825	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
6.39982	-13.2919	-2.9064	-0.0421825	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
6.24489	-13.1851	-2.89345	0.244152	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
6.08591	-13.1717	-2.89345	0.244152	6.09711	-13.0021	6.1	-13	-2.73	0.910004
5.93939	-13.0712	-2.86073	0.472631	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
5.79601	-13.0475	-2.86073	0.472631	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
5.6573	-12.9426	-2.84846	0.686111	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
5.50078	-12.9049	-2.84846	0.686111	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
5.39124	-12.7608	-2.72507	0.9655	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
5.24128	-12.7077	-2.72507	0.9655	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
5.16122	-12.5626	-2.54153	1.20707	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
5.02152	-12.4962	-2.54153	1.20707	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
4.91179	-12.361	-2.46284	1.38789	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
4.77624	-12.2846	-2.46284	1.38789	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
4.7288	-12.1321	-2.23163	1.58748	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
4.60604	-12.0448	-2.23163	1.58748	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
4.55173	-11.8693	-2.05202	1.81884	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
4.43897	-11.7694	-2.05202	1.81884	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
4.42069	-11.6126	-1.80412	1.96783	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
4.32148	-11.5044	-1.80412	1.96783	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
4.32529	-11.2898	-1.53379	2.2471	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
4.24094	-11.1662	-1.53379	2.2471	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
4.24964	-11.0029	-1.28964	2.35128	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
4.17874	-10.8737	-1.28964	2.35128	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
4.24812	-10.7058	-0.921524	2.4525	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
4.20206	-10.5832	-0.921524	2.4525	4.45256	-10.5332	4.45	-10.5	0	3.00113
4.28091	-10.4137	-0.593205	2.57603	4.44692	-10.3512	4.45	-10.35	0	3.00113
4.25124	-10.2848	-0.593205	2.57603	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
4.36262	-10.1089	-0.222136	2.6997	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
4.35149	-9.9737	-0.222136	2.6997	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
4.47343	-9.80185	0.128012	2.79608	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
4.48046	-9.64837	0.128012	2.79608	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
4.59755	-9.51383	0.417255	2.74633	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
4.62053	-9.36261	0.417255	2.74633	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
4.7443	-9.23017	0.681957	2.697	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
4.7818	-9.08186	0.681957	2.697	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
4.91878	-8.9468	0.943092	2.66222	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
4.9707	-8.80025	0.943092	2.66222	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
5.12847	-8.64941	1.2209	2.67344	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
5.19549	-8.50265	1.2209	2.67344	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
5.33735	-8.39248	1.41729	2.5774	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
5.4154	-8.25056	1.41729	2.5774	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
5.51465	-8.16465	1.47295	2.43044	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
5.59562	-8.03103	1.47295	2.43044	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
5.75419	-7.95675	1.67654	2.27475	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
5.84638	-7.83166	1.67654	2.27475	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
5.98766	-7.7264	1.80535	2.22273	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
6.087	-7.60409	1.80535	2.22273	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
6.21331	-7.51787	1.87614	2.12805	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
6.3166	-7.40071	1.87614	2.12805	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
6.43112	-7.31838	1.90561	2.03666	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
6.53588	-7.20642	1.90561	2.03666	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
6.68841	-7.11552	2.03094	1.9814	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
6.79995	-7.00669	2.03094	1.9814	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
6.94056	-6.92599	2.10717	1.90759	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
7.04592	-6.8306	2.10717	1.90759	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
7.19591	-6.74007	2.22445	1.89483	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
7.3072	-6.64527	2.22445	1.89483	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
7.3832	-6.54583	2.13159	1.90703	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
7.50043	-6.44095	2.13159	1.90703	7.67988	-6.69347	7.5	-6.55	2.72747	0
7.62897	-6.43167	2.16132	1.65579	7.64389	-6.55777	7.65	-6.55	2.72745	0
7.74797	-6.34051	2.16132	1.65579	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
7.85767	-6.289	2.13689	1.55163	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
7.97523	-6.20364	2.13689	1.55163	7.9171	-6.24084	8	-6.3	2.72648	0.908821
8.11617	-6.16779	2.19825	1.42164	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
8.23702	-6.08963	2.19825	1.42164	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
8.35662	-5.98796	2.19495	1.48336	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
8.47737	-5.90635	2.19495	1.48336	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
8.61751	-5.84281	2.24579	1.43593	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
8.74105	-5.76383	2.24579	1.43593	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
8.85901	-5.67003	2.23117	1.47479	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
8.98156	-5.58903	2.23117	1.47479	8.91028	-5.47662	9	-5.55	2.73109	1.82073
9.11768	-5.48675	2.2668	1.53063	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
9.24237	-5.40255	2.2668	1.53063	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
9.35087	-5.29263	2.22431	1.59814	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
9.47312	-5.20479	2.22431	1.59814	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
9.61403	-5.08436	2.27324	1.68365	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
9.72785	-5.00006	2.27324	1.68365	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
9.80167	-4.88642	2.16813	1.76078	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
9.92098	-4.78952	2.16813	1.76078	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
9.99398	-4.6803	2.04647	1.79316	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
10.1064	-4.5818	2.04647	1.79316	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
10.1862	-4.46542	1.96078	1.84009	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
10.2941	-4.36419	1.96078	1.84009	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
10.4229	-4.2565	2.0159	1.85707	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
10.5338	-4.15432	2.0159	1.85707	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
10.6048	-4.00777	1.91101	1.97354	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
10.7098	-3.89929	1.91101	1.97354	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
10.7907	-3.73044	1.84765	2.13198	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
10.8923	-3.61319	1.84765	2.13198	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
10.969	-3.48355	1.78218	2.1645	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
11.0671	-3.36444	1.78218	2.1645	11.0183	-3.30073	11	-3.3	0.908549	2.72563
11.1218	-3.20141	1.66849	2.27972	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
11.2136	-3.07599	1.66849	2.27972	11.1054	-3.01303	11.1	-3	0.90888	2.72663
11.2334	-2.90522	1.4797	2.39872	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
11.3147	-2.77342	1.4797	2.39872	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
11.3312	-2.59706	1.30957	2.51566	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
11.4033	-2.45848	1.30957	2.51566	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
11.3405	-2.2848	0.955267	2.60778	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
11.3929	-2.14166	0.955267	2.60778	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
11.4047	-1.98637	0.848793	2.63969	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
11.4516	-1.84079	0.848793	2.63969	11.224	-1.77367	11.35	-1.8	0	2.71996
11.4398	-1.67247	0.695092	2.69937	11.3661	-1.64386	11.35	-1.65	0	2.71993
11.4779	-1.5244	0.695092	2.69937	11.2691	-1.47976	11.35	-1.5	0	2.73448
11.4378	-1.36251	0.489687	2.7356	11.3391	-1.34511	11.35	-1.35	0	2.73446
11.4623	-1.22571	0.489687	2.7356	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
11.3435	-1.0693	0.113237	2.78714	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
11.3492	-0.929952	0.113237	2.78714	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
11.2326	-0.770372	-0.208253	2.84036	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
11.2212	-0.614112	-0.208253	2.84036	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
11.0511	-0.497159	-0.625198	2.73707	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
11.0167	-0.346639	-0.625198	2.73707	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
10.8435	-0.264742	-0.989664	2.55685	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
10.794	-0.136915	-0.989664	2.55685	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
10.5759	-0.0784459	-1.43305	2.37449	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
10.5043	0.0402477	-1.43305	2.37449	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
10.3084	0.0726937	-1.75989	2.14761	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
10.2204	0.18007	-1.75989	2.14761	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004
10.0473	0.190774	-1.98379	1.89327	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
9.94814	0.285429	-1.98379	1.89327	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
9.7665	0.237798	-2.20071	1.51895	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
9.6564	0.31379	-2.20071	1.51895	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
9.45888	0.285735	-2.43065	1.24527	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
9.32527	0.354188	-2.43065	1.24527	9.46113	0.134275	9.25	0.15	-1.81915	0
9.16873	0.31136	-2.49087	0.952894	9.13787	0.161547	9.15	0.15	-1.81913	0
9.04415	0.359016	-2.49087	0.952894	9.02723	0.196492	9	0.2	-2.99927	0.99976
8.87826	0.341033	-2.59953	0.780292	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
8.74823	0.380064	-2.59953	0.780292	8.67607	0.247512	8.7	0.25	-2.99873	0
8.5894	0.347339	-2.67527	0.591538	8.54916	0.247046	8.55	0.25	-2.99871	0
8.44234	0.379856	-2.67527	0.591538	8.44086	0.253341	8.4	0.25	-2.72872	0
8.26742	0.346556	-2.74846	0.418596	8.2302	0.258614	8.25	0.25	-2.72871	0
8.12996	0.367492	-2.74846	0.418596	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997
7.97364	0.278655	-2.79803	0.129919	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997
7.83379	0.285149	-2.79803	0.129919	7.82213	0.149733	7.8	0.15	-3.00101	0
7.66883	0.233177	-2.86406	-0.0238816	7.63383	0.15164	7.65	0.15	-3.00099	0
7.51129	0.231863	-2.86406	-0.0238816	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982
7.35234	0.159883	-2.86776	-0.209567	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974
7.20898	0.149406	-2.86776	-0.209567	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016
7.10104	0.0567495	-2.77458	-0.425678	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015
6.94833	0.0333207	-2.77458	-0.425678	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169
6.82281	-0.092578	-2.70314	-0.694894	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688
6.68772	-0.127304	-2.70314	-0.694894	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107
6.63479	-0.28002	-2.48712	-1.00517	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107
6.51044	-0.330275	-2.48712	-1.00517	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017
6.45401	-0.482464	-2.30846	-1.27333	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017
6.33857	-0.546138	-2.30846	-1.27333	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963
6.31692	-0.755536	-2.06173	-1.6567	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963
6.21383	-0.838373	-2.06173	-1.6567	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995
6.21238	-1.05482	-1.79437	-2.00816	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992
6.1227	-1.15518	-1.79437	-2.00816	6.5527	-1.43518	6.35	-1.4	0	-3.00132
6.16618	-1.37807	-1.44412	-2.33043	6.35503	-1.55184	6.35	-1.55	0	-3.00129
6.08673	-1.50628	-1.44412	-2.33043	6.33086	-1.6454	6.35	-1.65	0	-1.81769
6.15055	-1.68298	-1.06772	-2.45782	6.34356	-1.7483	6.35	-1.75	0	-1.81769
6.09716	-1.80588	-1.06772	-2.45782	6.34522	-1.96081	6.35	-1.95	0	-3.99976
6.16866	-2.0103	-0.739316	-2.67218	6.34095	-2.12276	6.35	-2.15	0	-3.99972
6.13169	-2.14391	-0.739316	-2.67218	6.3068	-2.23646	6.35	-2.25	0	-2
6.20027	-2.30888	-0.461689	-2.75469	6.34785	-2.35274	6.35	-2.35	0	-1.99998
6.17718	-2.44662	-0.461689	-2.75469	6.26272	-2.46894	6.35	-2.5	0	-3
6.24066	-2.60917	-0.233982	-2.81997	6.36265	-2.64414	6.35	-2.65	0	-3
6.22896	-2.75016	-0.233982	-2.81997	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012
6.31815	-2.91578	0.0314047	-2.88476	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009
6.31972	-3.06013	0.0314047	-2.88476	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712
6.41725	-3.26944	0.283803	-3.05564	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712
6.43285	-3.43735	0.283803	-3.05564	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983
6.52802	-3.5837	0.492891	-2.999	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984
6.55268	-3.73374	0.492891	-2.999	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802
6.65052	-3.86789	0.685314	-2.95719	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802
6.68824	-4.03064	0.685314	-2.95719	6.65288	-3.91672	6.8	-4	0.908549	-2.72564
6.78258	-4.17673	0.834092	-2.91345	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561
6.82841	-4.33683	0.834092	-2.91345	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977
6.90656	-4.42948	0.918953	-2.73631	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975
6.95251	-4.56629	0.918953	-2.73631	7.09552	-4.55441	7	-4.5	1.00008	-3.00024
7.01403	-4.67884	0.95991	-2.67255	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024
7.06203	-4.81248	0.95991	-2.67255	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976
7.17404	-4.9401	1.12829	-2.65673	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976
7.23044	-5.0729	1.12829	-2.65673	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057
7.31404	-5.18471	1.19986	-2.60149	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056
7.37403	-5.31477	1.19986	-2.60149	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012
7.43691	-5.44423	1.20746	-2.59987	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012
7.49729	-5.57425	1.20746	-2.59987	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961
7.60235	-5.68056	1.32497	-2.53752	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996
7.66858	-5.8074	1.32497	-2.53752	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084
7.74408	-5.94549	1.34934	-2.5671	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084
7.81155	-6.07386	1.34934	-2.5671	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981
7.90835	-6.17905	1.42645	-2.50615	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998
7.97967	-6.30435	1.42645	-2.50615	8.03808	-6.28852	8	-6.25	1.00004	-2.00008
8.04788	-6.39996	1.41829	-2.42804	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008
8.11881	-6.52139	1.41829	-2.42804	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928
8.21766	-6.64994	1.4917	-2.44675	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925
8.29969	-6.78449	1.4917	-2.44675	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841
8.3604	-6.89814	1.43567	-2.39183	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841
8.43218	-7.01772	1.43567	-2.39183	8.58336	-7.15056	8.4	-7	1.0001	-3.00036
8.48457	-7.14383	1.38471	-2.409	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036
8.55384	-7.26433	1.38471	-2.409	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908
8.63306	-7.3684	1.41091	-2.36577	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908
8.70357	-7.48662	1.41091	-2.36577	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174
